>AB740861.1.<1.1224;root_1;Eukaryota_2759;Arthropoda_6656;Insecta_50557;Hemiptera_7524;Cicadidae_7033;Magicicada_38085;Magicicada_tredecim_52805	Query26	Eukaryota_Arthropoda_Insecta_Mantodea	77.076	1204	235	39	11	1203	210	1383	0.0	656
>MW288155.1.<1.>351;root_1;Eukaryota_2759;Arthropoda_6656;Insecta_50557;Lepidoptera_7088;Nymphalidae_33415;Cercyonis_64440;Cercyonis_cheena_2792507	Query27	Eukaryota_Arthropoda_Insecta_Lepidoptera	88.636	352	36	4	1	350	254	603	3.18e-120	425
>JQ537093.1.<1.>624;root_1;Eukaryota_2759;Arthropoda_6656;Insecta_50557;Lepidoptera_7088;Nymphalidae_33415;Hamadryas_127339;Hamadryas_feronia_722254	Query28	Eukaryota_Arthropoda_Insecta_Lepidoptera	89.744	624	64	0	1	624	20	643	0.0	804
>KM952877.1.<1.>631;root_1;Eukaryota_2759;Arthropoda_6656;Insecta_50557;Diptera_7147;Tachinidae_27474;Panzeria_569065;Panzeria_nigropalpis_1690346	Query29	Eukaryota_Arthropoda_Insecta_Diptera	89.540	631	64	2	2	631	2	631	0.0	798
>KC430492.1.<1.>658;root_1;Eukaryota_2759;Arthropoda_6656;Insecta_50557;Lepidoptera_7088;Tortricidae_7139;Eucosma_581479;Eucosma_circulana_1417249	Query30	Eukaryota_Arthropoda_Insecta_Lepidoptera	90.288	659	62	2	1	658	1	658	0.0	861
>KY294136.1.<1.>472;root_1;Eukaryota_2759;Arthropoda_6656;Insecta_50557;Hemiptera_7524;Triozidae_38124;Pariaconus_1950154;Pariaconus_wyvernus_1950176	Query31	Eukaryota_Arthropoda_Insecta_Hemiptera	80.870	460	73	13	2	454	189	640	9.66e-97	348
>HQ583240.1.<1.>658;root_1;Eukaryota_2759;Arthropoda_6656;Insecta_50557;Lepidoptera_7088;Noctuidae_7100;Raphia_56571;Raphia_frater_214333	Query32	Eukaryota_Arthropoda_Insecta_Lepidoptera	92.249	658	51	0	1	658	1	658	0.0	933
>JN992250.1.<1.>608;root_1;Eukaryota_2759;Arthropoda_6656;Arachnida_6854;Mesostigmata_34634;Urodinychidae_281634;Uroobovella_345247;Uroobovella_vinicolora_1127502	Query33	Eukaryota_Arthropoda_Insecta_Diptera	79.466	599	111	11	16	608	2	594	1.22e-116	414
>KJ167866.1.<1.>628;root_1;Eukaryota_2759;Arthropoda_6656;Insecta_50557;Lepidoptera_7088;Tortricidae_7139;Sparganothis_687136;Sparganothis_reticulatana_1178155	Query34	Eukaryota_Arthropoda_Insecta_Lepidoptera	91.561	628	51	2	1	627	1	627	0.0	865
>JX130068.1.<1.>630;root_1;Eukaryota_2759;Echinodermata_7586;Asteroidea_7588;Forcipulatida_7599;Heliasteridae_105868;Heliaster_105869;Heliaster_helianthus_1224124	Query35	Eukaryota_Echinodermata_Holothuroidea_Molpadida	83.562	584	90	6	48	628	1	581	5.56e-155	542
>KC014670.1.<1.>658;root_1;Eukaryota_2759;Chordata_7711;Amphibia_8292;Anura_8342;Hemiphractidae_192735;Gastrotheca_8419;Gastrotheca_cornuta_318296	Query36	Eukaryota_Chordata_Actinopteri_Esociformes	80.000	650	130	0	5	654	2	651	1.28e-136	481
>KM517943.1.<1.>658;root_1;Eukaryota_2759;Mollusca_6447;Cephalopoda_6605;Sepiida_551287;Sepiolidae_34531;Sepietta_34534;Sepietta_oweniana_70319	Query37	Eukaryota_Mollusca_Cephalopoda_Sepiida	91.538	650	55	0	2	651	1	650	0.0	896
>JQ350151.1.<1.>654;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Tetraodontiformes_31022;Ostraciidae_31025;Ostracion_94238;Ostracion_meleagris_342444	Query38	Eukaryota_Chordata_Actinopteri_Holocentriformes_Holocentridae	84.746	649	99	0	4	652	1	649	0.0	651
>MG840907.1.<1.>658;root_1;Eukaryota_2759;Chordata_7711;Amphibia_8292;Anura_8342;Hylidae_8418;Boana_2023954;Boana_geographica_2023957	Query39	Eukaryota_Chordata_Actinopteri_Pseudochromidae_Pseudochromidae	80.398	653	125	3	3	654	1	651	1.65e-140	494
>MF041719.1.<1.>652;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Myctophiformes_68514;Myctophidae_68515;Benthosema_123334;Benthosema_suborbitale_123335	Query40	Eukaryota_Chordata_Actinopteri_Kurtiformes	84.900	649	98	0	1	649	4	652	0.0	656
>FJ385955.1.<1.>658;root_1;Eukaryota_2759;Echinodermata_7586;Asteroidea_7588;Valvatida_41166;Ophidiasteridae_60561;Linckia_109181;Linckia_laevigata_109185	Query41	Eukaryota_Echinodermata_Echinoidea_Clypeasteroida	80.880	659	117	9	2	658	1	652	1.64e-145	510
>KT921873.1.<1.>652;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Cypriniformes_7952;Cyprinidae_7953;Osteobrama_209195;Osteobrama_feae_643342	Query42	Eukaryota_Chordata_Actinopteri_Notacanthiformes	82.822	652	112	0	1	652	1	652	9.43e-168	584
>MG872692.1.<1.>668;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Perciformes_8111;Anoplopomatidae_30988;Erilepis_270542;Erilepis_zonifer_270543	Query43	Eukaryota_Chordata_Actinopteri_Scombriformes	85.538	650	92	2	1	649	3	651	0.0	678
>KU943951.1.<1.>552;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Lutjaniformes_2024539;Lutjanidae_30850;Caesio_119693;Caesio_cuning_119694	Query44	Eukaryota_Chordata_Actinopteri_Lutjaniformes	90.761	552	51	0	1	552	53	604	0.0	737
>FJ770961.1.5906.7447;root_1;Eukaryota_2759;Chordata_7711;Mammalia_40674;Primates_9443;Hominidae_9604;Homo_9605;Homo_sapiens_9606	Query45	Eukaryota_Chordata_Mammalia_Macroscelidea_Macroscelididae	79.145	1520	298	18	11	1524	11	1517	0.0	1033
>KC904243.1.<1.>648;root_1;Eukaryota_2759;Annelida_6340;Clitellata_42113;Rhynchobdellida_6406;Glossiphoniidae_6407;Helobdella_6411;Helobdella_europaea_270691	Query46	Eukaryota_Annelida_Clitellata_Lumbriculida	80.131	609	112	9	1	605	7	610	4.61e-126	446
>KU199116.1.<1.>628;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Pleuronectiformes_8252;Cynoglossidae_30947;Cynoglossus_106173;Cynoglossus_interruptus_497149	Query47	Eukaryota_Chordata_Actinopteri_Mugiliformes_Mugilidae	80.565	602	115	2	28	628	7	607	4.43e-131	462
>AY367491.1.<1.>623;root_1;Eukaryota_2759;Mollusca_6447;Gastropoda_6448;Littorinimorpha_216294;Hydrobiidae_55731;Pyrgulopsis_199901;Pyrgulopsis_sterilis_244539	Query48	Eukaryota_Mollusca_Gastropoda_Littorinimorpha	87.234	611	78	0	1	611	25	635	0.0	697
>KU495868.1.<1.>658;root_1;Eukaryota_2759;Echinodermata_7586;Asteroidea_7588;Notomyotida_360085;Benthopectinidae_360087;Pontaster_1037278;Pontaster_tenuispinus_1037279	Query49	Eukaryota_Echinodermata_Asteroidea_Notomyotida_Benthopectinidae	86.636	651	87	0	2	652	2	652	0.0	721
>MT251788.1.<1.>654;root_1;Eukaryota_2759;Mollusca_6447;Gastropoda_6448;Stylommatophora_6527;Clausiliidae_27818;Montenegrina_256937;Montenegrina_subcristata_1882182	Query50	Eukaryota_Mollusca_Gastropoda_Acroloxidae_Acroloxidae	79.321	648	123	9	12	654	14	655	1.68e-125	444
>MF287128.1.<1.>506;root_1;Eukaryota_2759;Arthropoda_6656;Malacostraca_6681;Decapoda_6683;Penaeidae_6685;Penaeus_133894;Penaeus_notialis_44108	Query51	Eukaryota_Arthropoda_Malacostraca_Decapoda	85.685	496	69	2	1	495	20	514	5.78e-149	521
>KY066066.1.<1.>655;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Syngnathiformes_129912;Fistulariidae_206152;Fistularia_206153;Fistularia_petimba_206154	Query52	Eukaryota_Chordata_Actinopteri_Tetraodontiformes	83.359	649	108	0	1	649	1	649	9.41e-173	601
>KX437776.1.<1.>647;root_1;Eukaryota_2759;Annelida_6340;Clitellata_42113;Crassiclitellata_2803884;Hormogastridae_169938;Hormogaster_169939;Hormogaster_elisae_452200	Query53	Eukaryota_Arthropoda_Insecta_Odonata	79.530	596	112	9	36	626	49	639	3.61e-117	416
>GU804695.1.<1.>650;root_1;Eukaryota_2759;Arthropoda_6656;Malacostraca_6681;Decapoda_6683;Lithodidae_6739;Lithodes_174391;Lithodes_aotearoa_2566924	Query54	Eukaryota_Arthropoda_Malacostraca_Euphausiacea	84.769	650	99	0	1	650	3	652	0.0	652
>KX689156.1.<1.>633;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Syngnathiformes_129912;Syngnathidae_72045;Hippocampus_72046;Hippocampus_mohnikei_109287	Query55	Eukaryota_Chordata_Actinopteri_Syngnathiformes	84.740	616	94	0	1	616	32	647	9.02e-178	617
>KM491788.1.<1.>729;root_1;Eukaryota_2759;Echinodermata_7586;Ophiuroidea_7618;Euryalida_55618;Gorgonocephalidae_105882;Gorgonocephalus_105880;Gorgonocephalus_chilensis_1258644	Query56	Eukaryota_Echinodermata_Ophiuroidea_Euryalida	85.460	729	104	2	1	729	139	865	0.0	758
>MH817000.1.<1.>654;root_1;Eukaryota_2759;Mollusca_6447;Bivalvia_6544;Cardiida_2783445;Donacidae_40128;Donax_40129;Donax_dysoni_1170838	Query57	Eukaryota_Rhodophyta_Florideophyceae_Acrosymphytales	83.478	115	17	2	523	636	529	642	8.98e-24	106
>MG572972.1.<1.>635;root_1;Eukaryota_2759;Chordata_7711;Aves_8782;Galliformes_8976;Phasianidae_9005;Crossoptilon_9095;Crossoptilon_mantchuricum_9097	Query58	Eukaryota_Chordata_Aves_Galliformes	88.686	601	66	2	1	601	81	679	0.0	732
>AY661364.1.<1.>622;root_1;Eukaryota_2759;Chordata_7711;Aves_8782;Piciformes_9219;Ramphastidae_57381;Pteroglossus_91778;Pteroglossus_torquatus_283161	Query59	Eukaryota_Chordata_Aves_Rheiformes_Rheidae	84.727	622	95	0	1	622	697	1318	5.29e-180	625
>MF004282.1.<1.>827;root_1;Eukaryota_2759;Platyhelminthes_6157;Cestoda_6199;Cyclophyllidea_6201;Taeniidae_6208;Echinococcus_6209;Echinococcus_granulosus_6210	Query60	Eukaryota_Platyhelminthes_Cestoda_Nippotaeniidea_Nippotaeniidae_Nippotaenia_Nippotaenia_chaenogobii	77.518	814	174	9	19	827	328	1137	1.63e-136	481
>JF693776.1.<1.>730;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Clupeiformes_32446;Clupeidae_55118;Clupea_7949;Clupea_harengus_7950	Query61	Eukaryota_Chordata_Actinopteri_Clupeiformes	87.950	639	76	1	55	693	6	643	0.0	752
>DQ434768.1.<1.>695;root_1;Eukaryota_2759;Chordata_7711;Aves_8782;Passeriformes_9126;Passerellidae_1729112;Spizella_40206;Spizella_pusilla_40212	Query62	Eukaryota_Chordata_Aves_Passeriformes	91.006	656	59	0	1	656	1	656	0.0	889
>MT180864.1.<1.>527;root_1;Eukaryota_2759;Platyhelminthes_6157;Cestoda_6199;Cyclophyllidea_6201;Hymenolepididae_6214;Ditestolepis_911539;Ditestolepis_diaphana_911543	Query63	Eukaryota_Platyhelminthes_Cestoda_Bothriocephalidea	81.679	524	80	12	1	516	71	586	6.27e-119	422
>KU056440.1.<1.>551;root_1;Eukaryota_2759;Arthropoda_6656;Malacostraca_6681;Amphipoda_6821;Gammaridae_36939;Gammarus_45625;Gammarus_balcanicus_315706	Query64	Eukaryota_Arthropoda_Malacostraca_Amphipoda	83.272	544	87	4	1	542	46	587	1.06e-141	497
>JN674097.1_Wolbachia_endosymbiont_of_Anacrusis_nephrodes_voucher_MHMYD204-09.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query65	Eukaryota_Arthropoda_Protura_Sinentomidae_Sinentomidae_Sinentomon_Sinentomon_erythranum	75.316	158	37	2	105	261	101	257	2.37e-14	75.0
>AF437306.1_Symbiont_bacterium_of_Axinyssa_ambrosia_cytochrome_oxidase_subunit_1_(cox1)_gene,_partial_cds	Query66	Eukaryota_Streptophyta_Chlorokybophyceae_Chlorokybales_Chlorokybaceae_Chlorokybus_Chlorokybus_atmophyticus	75.737	441	89	15	17	448	784	1215	1.96e-54	207
>JF902311.1_Wolbachia_endosymbiont_of_Acophila_sp._voucher_BIOUG<CAN_:YLCFW261-08.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query67	Eukaryota_Phaeophyceae_Phaeophyceae_Fucales	77.381	168	38	0	100	267	78	245	4.10e-22	100
>JF902418.1_Wolbachia_endosymbiont_of_Ceratosolen_solmsi-HIS_voucher_BIOUG<CAN_:YLCFX110-08.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query68	Eukaryota_Phaeophyceae_Phaeophyceae_Fucales	77.381	168	38	0	100	267	78	245	4.10e-22	100
>LN828728.1_Uncultured_bacterium_partial_COI_gene_for_cytochrome_oxidase_seq1	Query70	Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Roseobacteraceae_Roseobacteraceae	82.065	552	71	15	132	683	1325	802	4.90e-126	446
>KF489967.1_Wolbachia_endosymbiont_of_Anochetus_grandidieri_voucher_ASAMX684-06.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query71	Eukaryota_Streptophyta_Zygnemophyceae_Zygnematales	79.821	223	44	1	144	365	665	887	1.14e-40	161
>JN625793.1_Wolbachia_endosymbiont_of_Crematogaster_BBB42_voucher_ASANS895-10.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query72	Eukaryota_Echinodermata_Crinoidea_Comatulida	85.393	89	12	1	560	648	543	630	2.50e-19	91.6
>KF490377.1_Wolbachia_endosymbiont_of_Formica_lepida_voucher_ASAM3115-05.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query73	Eukaryota_Streptophyta_Zygnemophyceae_Zygnematales	80.269	223	43	1	144	365	665	887	2.45e-42	167
>KF490102.1_Wolbachia_endosymbiont_of_Camponotus_MG005_voucher_ASANO360-09.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query74	Eukaryota_Streptophyta_Zygnemophyceae_Zygnematales	79.372	223	45	1	144	365	665	887	5.31e-39	156
>KF490611.1_Wolbachia_endosymbiont_of_Nylanderia_humbloti_voucher_ASANH188-10.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query75	Eukaryota_Streptophyta_Zygnemophyceae_Zygnematales	79.821	223	44	1	144	365	665	887	1.04e-40	161
>KF490851.1_Wolbachia_endosymbiont_of_Pyramica_erynnes_voucher_ASNAU754-09.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query76	Eukaryota_Streptophyta_Zygnemophyceae_Zygnematales	80.269	223	43	1	144	365	665	887	2.45e-42	167
>JF902298.1_Wolbachia_endosymbiont_of_Lasioglossum_zephyrum_voucher_BIOUG<CAN_:LASNA058-08.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query77	Eukaryota_Echinodermata_Crinoidea_Comatulida	84.946	93	12	2	543	635	543	633	6.84e-20	93.5
>KF490587.1_Wolbachia_endosymbiont_of_Nesomyrmex_MG04_voucher_JDWAM433-05.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query78	Eukaryota_Streptophyta_Zygnemophyceae_Zygnematales	79.372	223	45	1	144	365	665	887	5.31e-39	156
>KF490426.1_Wolbachia_endosymbiont_of_Leptogenys_angusta_voucher_JDWAM772-05.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query79	Eukaryota_Streptophyta_Zygnemophyceae_Zygnematales	79.372	223	45	1	144	365	665	887	5.31e-39	156
>KF490602.1_Wolbachia_endosymbiont_of_Nylanderia_beanka02_voucher_ASANH190-10.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query80	Eukaryota_Streptophyta_Zygnemophyceae_Zygnematales	80.269	223	43	1	144	365	665	887	2.36e-42	167
>KF490529.1_Wolbachia_endosymbiont_of_Monomorium_madecassum_voucher_ASANU496-09.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query81	Eukaryota_Raphidophyceae_Raphidophyceae_Haramonas_Haramonas_Haramonas_Haramonas_dimorpha	79.932	294	51	7	85	374	410	699	4.02e-55	209
>JF902446.1_Wolbachia_endosymbiont_of_Hymenoptera_sp._voucher_BIOUG<CAN_:YLCFX622-08.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query82	Eukaryota_Echinodermata_Crinoidea_Comatulida	87.179	78	10	0	559	636	543	620	8.87e-19	89.8
>JN171963.1_Wolbachia_endosymbiont_of_chalJanzen01_Janzen01_voucher_BIOUG<CAN_:ASHYC4601-10.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query83	Eukaryota_Echinodermata_Crinoidea_Comatulida	84.946	93	12	2	559	651	543	633	7.02e-20	93.5
>JN674115.1_Wolbachia_endosymbiont_of_crambidJanzen01_Janzen01_voucher_MHMYI1847-10.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query84	Eukaryota_Phaeophyceae_Phaeophyceae_Fucales	77.381	168	38	0	101	268	78	245	4.20e-22	100
>KF490950.1_Wolbachia_endosymbiont_of_Tapinoma_melanocephalum_voucher_ASAMI390-07.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query85	Eukaryota_Streptophyta_Zygnemophyceae_Zygnematales	80.269	223	43	1	144	365	665	887	2.45e-42	167
>JF902368.1_Wolbachia_endosymbiont_of_Blastophaga_sp._voucher_BIOUG<CAN_:YLCFY096-08.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query86	Eukaryota_Echinodermata_Crinoidea_Comatulida	84.615	78	12	0	559	636	543	620	1.15e-17	86.1
>KF490229.1_Wolbachia_endosymbiont_of_Cardiocondyla_wroughtonii_voucher_ASAND486-10.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query88	Eukaryota_Streptophyta_Zygnemophyceae_Zygnematales	80.269	223	43	1	144	365	665	887	2.45e-42	167
>JN625838.1_Wolbachia_endosymbiont_of_Paratrechina_longicornis_voucher_ASANE568-10.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query90	Eukaryota_Phaeophyceae_Phaeophyceae_Fucales	77.381	168	38	0	101	268	78	245	4.20e-22	100
>JN625841.1_Wolbachia_endosymbiont_of_Paratrechina_PARA_005_voucher_ASPNA777-10.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query91	Eukaryota_Phaeophyceae_Phaeophyceae_Fucales	77.381	168	38	0	101	268	78	245	3.99e-22	100
>JF902282.1_Wolbachia_endosymbiont_of_Lasioglossum_egregium_voucher_BIOUG<CAN_:LASNA067-08.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query92	Eukaryota_Echinodermata_Crinoidea_Comatulida	84.946	93	12	2	559	651	543	633	7.02e-20	93.5
>KF491040.1_Wolbachia_endosymbiont_of_Tetramorium_MG089_voucher_ASANZ124-10.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query93	Eukaryota_Raphidophyceae_Raphidophyceae_Haramonas_Haramonas_Haramonas_Haramonas_dimorpha	79.577	284	50	7	85	364	410	689	2.86e-51	196
>KF490848.1_Wolbachia_endosymbiont_of_Pyramica_ambatrix_voucher_ASNAU594-09.w_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds	Query94	Eukaryota_Streptophyta_Zygnemophyceae_Zygnematales	79.821	223	44	1	72	293	665	887	9.26e-41	161
>LC338058.1_Beauveria_bassiana_Sp1_mitochondrial_COX1_gene_for_cytochrome_c_oxidase_subunit_1,_partial_cds	Query96	Eukaryota_Ascomycota_Sordariomycetes_Glomerellales	91.034	290	26	0	1	290	268	557	3.64e-110	392
>JN029442.1_Hygrocybe_conica_voucher_TRTC156977_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds;_mitochondrial	Query97	Eukaryota_Basidiomycota_Agaricomycetes_Agaricales	84.866	522	70	8	1	521	27	540	7.79e-148	518
>KU518913.1_Boletus_reticuloceps_isolate_cox1_H6_cytochrome_oxidase_subunit_1_(cox1)_gene,_partial_cds;_mitochondrial	Query99	Eukaryota_Basidiomycota_Agaricomycetes_Boletales	98.958	480	5	0	22	501	1	480	0.0	859
>JN029425.1_Cortinarius_cf._violaceus_TRTC155606_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds;_mitochondrial	Query100	Eukaryota_Basidiomycota_Agaricomycetes_Gomphales_Gomphaceae_Turbinellus_Turbinellus_floccosus	80.687	611	106	8	1	602	91	698	1.19e-131	464
>KP987540.1_Glomerella_glycines_isolate_IL27B_cytochrome_oxidase_subunit_1_(cox1)_gene,_partial_cds;_mitochondrial	Query101	Eukaryota_Ascomycota_Sordariomycetes_Glomerellales	95.388	477	22	0	1	477	82	558	0.0	760
>JN626069.1_Penicillium_mallochii_strain_DAOM_239921_cytochrome_c_oxidase_subunit_1_(cox1)_gene,_partial_cds;_mitochondrial	Query102	Eukaryota_Ascomycota_Eurotiomycetes_Eurotiales	92.634	543	34	6	15	557	1	537	0.0	776
